StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason
T3JPM,2019-Oct-03 13:30:00.834000,2019-Oct-03 13:30:00.834000,FILLED,FILL,JPM,BUY,LIMIT,DAY,112.350000,85,0,85,0,112.350000,0.102000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361425793250537,,
T3JPM,2019-Oct-03 13:30:40.902000,2019-Oct-03 13:30:40.902000,FILLED,FILL,JPM,SELL,LIMIT,DAY,112.240000,-85,0,-85,0,112.240000,0.315705,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361425793250538,,
T3JPM,2019-Oct-03 13:31:16.620000,2019-Oct-03 13:31:16.620000,FILLED,FILL,JPM,BUY,LIMIT,DAY,112.220000,100,0,100,0,112.220000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361425793250539,,
T3JPM,2019-Oct-03 13:32:00.789000,2019-Oct-03 13:32:00.789000,FILLED,FILL,JPM,SELL,LIMIT,DAY,112.470000,-100,0,-100,0,112.470000,0.371933,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361425793250540,,
T3JPM,2019-Oct-03 13:32:06.681000,2019-Oct-03 13:32:06.681000,FILLED,FILL,JPM,BUY,LIMIT,DAY,112.230000,100,0,100,0,112.230000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361425793250541,,
T3JPM,2019-Oct-03 13:33:57.458000,2019-Oct-03 13:33:57.458000,FILLED,FILL,JPM,SELL,LIMIT,DAY,112.500000,-100,0,-100,0,112.500000,0.372000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361425793250542,,
T3JPM,2019-Oct-03 13:34:28.804000,2019-Oct-03 13:34:28.804000,FILLED,FILL,JPM,BUY,LIMIT,DAY,112.530000,100,0,100,0,112.530000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361425793250543,,
T3JPM,2019-Oct-03 13:34:38.807000,2019-Oct-03 13:34:38.807000,FILLED,FILL,JPM,SELL,LIMIT,DAY,112.460000,-100,0,-100,0,112.460000,0.371910,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361425793250544,,
T3JPM,2019-Oct-03 13:34:48.487000,2019-Oct-03 13:34:48.487000,REJECTED,REJECT,JPM,BUY,LIMIT,DAY,112.225000,200,0,0,200,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361425793250545,,limit price is not an increment of minimum tick size
T3JPM,2019-Oct-03 13:35:02.734000,2019-Oct-03 13:35:02.734000,REJECTED,REJECT,JPM,SELL,LIMIT,DAY,112.225000,0,0,0,0,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361425793250546,,quantity must be positive
