Name,Time,Cumulative PnL
S17,2019-Oct-28 15:44:13.692000,-524.847444
S17,2019-Oct-28 15:45:21.898000,979.908658
S17,2019-Oct-28 15:46:28.305000,449.211127
S17,2019-Oct-28 15:47:40.428000,285.275883
S17,2019-Oct-28 15:48:51.543000,370.694683
S17,2019-Oct-28 15:50:04.996000,498.645454
S17,2019-Oct-28 15:51:34.268000,-761.073401
S17,2019-Oct-28 15:52:58.881000,-207.770455
S17,2019-Oct-28 15:54:11.122000,-300.503194
S17,2019-Oct-28 15:55:30.309000,-114.081162
S17,2019-Oct-28 15:56:44.512000,-394.896790
S17,2019-Oct-28 15:57:57.590000,-778.960381
S17,2019-Oct-28 15:59:15.264000,-955.301581
S17,2019-Oct-28 16:00:50.300000,-910.382781
S17,2019-Oct-28 16:02:09.339000,-1720.922205
S17,2019-Oct-28 16:03:25.226000,-2525.933963
S17,2019-Oct-28 16:04:28.596000,-1847.797786
S17,2019-Oct-28 16:05:47.901000,-2123.132834
S17,2019-Oct-28 16:06:59.155000,-3223.754622
S17,2019-Oct-28 16:08:09.225000,-3213.001828
S17,2019-Oct-28 16:09:22.579000,-3801.568873
S17,2019-Oct-28 16:10:36.500000,-3694.658873
S17,2019-Oct-28 16:11:36.707000,-4710.248292
S17,2019-Oct-28 16:12:48.137000,-5137.863909
S17,2019-Oct-28 16:13:59.383000,-5405.093326
S17,2019-Oct-28 16:15:03.923000,-5618.909526
S17,2019-Oct-28 16:16:05.218000,-5405.168357
S17,2019-Oct-28 16:17:11.230000,-4442.868357
S17,2019-Oct-28 16:18:15.812000,-3633.729557
S17,2019-Oct-28 16:19:20.843000,-3579.790757
S17,2019-Oct-28 16:20:27.667000,-3409.174397
S17,2019-Oct-28 16:21:37.512000,-3939.866217
S17,2019-Oct-28 16:22:44.389000,-5413.992417
S17,2019-Oct-28 16:24:02.256000,-4646.958617
S17,2019-Oct-28 16:25:15.634000,-5105.618233
S17,2019-Oct-28 16:26:28.205000,-5048.162102
S17,2019-Oct-28 16:27:37.109000,-4818.286519
S17,2019-Oct-28 16:28:38.454000,-5048.189770
S17,2019-Oct-28 16:29:45.742000,-3724.018370
S17,2019-Oct-28 16:30:55.955000,-5068.643406
S17,2019-Oct-28 16:32:15.974000,-4019.904111
S17,2019-Oct-28 16:33:27.886000,-4135.395349
S17,2019-Oct-28 16:34:43.907000,-5285.942779
S17,2019-Oct-28 16:36:09.971000,-5629.557218
S17,2019-Oct-28 16:37:19.296000,-4500.190818
S17,2019-Oct-28 16:38:34.535000,-4498.476436
S17,2019-Oct-28 16:40:15.653000,-4383.526436
S17,2019-Oct-28 16:41:23.945000,-4557.571436
S17,2019-Oct-28 16:42:38.295000,-4496.740853
S17,2019-Oct-28 16:43:50.407000,-4496.777672
S17,2019-Oct-28 16:44:55.997000,-3960.995259
S17,2019-Oct-28 16:46:01.965000,-3854.631170
S17,2019-Oct-28 16:47:12.585000,-3582.772115
S17,2019-Oct-28 16:48:20.386000,-3856.252154
S17,2019-Oct-28 16:49:36.296000,-3856.226575
S17,2019-Oct-28 16:50:50.552000,-3148.253194
S17,2019-Oct-28 16:52:07.810000,-3351.216732
S17,2019-Oct-28 16:53:10.852000,-3807.966732
S17,2019-Oct-28 16:54:13.532000,-3910.711798
S17,2019-Oct-28 16:55:22.680000,-4320.726254
S17,2019-Oct-28 16:56:37.930000,-5038.187454
S17,2019-Oct-28 16:57:56.339000,-5653.254269
S17,2019-Oct-28 16:59:06.468000,-5491.179918
S17,2019-Oct-28 17:00:17.894000,-5436.867584
S17,2019-Oct-28 17:01:26.618000,-5327.413222
S17,2019-Oct-28 17:02:30.680000,-5060.554781
S17,2019-Oct-28 17:03:37.185000,-5016.994231
S17,2019-Oct-28 17:04:57.198000,-5061.401782
S17,2019-Oct-28 17:06:10.245000,-5453.102780
S17,2019-Oct-28 17:07:22.591000,-5230.675796
S17,2019-Oct-28 17:08:28.666000,-4962.044565
S17,2019-Oct-28 17:09:47.228000,-4828.838982
S17,2019-Oct-28 17:10:48.259000,-4783.580089
S17,2019-Oct-28 17:11:53.202000,-4175.803155
S17,2019-Oct-28 17:12:53.587000,-3573.459975
S17,2019-Oct-28 17:14:01.608000,-3271.694819
S17,2019-Oct-28 17:15:07.130000,-2749.545128
S17,2019-Oct-28 17:16:10.626000,-2533.378196
S17,2019-Oct-28 17:17:46.668000,-2966.150397
S17,2019-Oct-28 17:18:54.287000,-2454.988195
S17,2019-Oct-28 17:20:05.205000,-2333.529113
S17,2019-Oct-28 17:21:18.268000,-2537.062117
S17,2019-Oct-28 17:22:18.989000,-2863.316540
S17,2019-Oct-28 17:23:19.868000,-2705.534457
S17,2019-Oct-28 17:24:37.633000,-2469.825657
S17,2019-Oct-28 17:25:43.623000,-2391.245657
S17,2019-Oct-28 17:26:55.872000,-2312.665657
