Name,Time,Cumulative PnL
T3MSFT,2019-Oct-02 15:24:13.604000,-264.897008
T3MSFT,2019-Oct-02 15:25:20.320000,-274.663405
T3MSFT,2019-Oct-02 15:26:25.246000,-274.663405
T3MSFT,2019-Oct-02 15:27:31.107000,-274.663405
T3MSFT,2019-Oct-02 15:28:38.880000,-289.434788
T3MSFT,2019-Oct-02 15:29:49.482000,-289.434788
T3MSFT,2019-Oct-02 15:31:01.260000,-297.320288
T3MSFT,2019-Oct-02 15:32:08.738000,-296.325140
T3MSFT,2019-Oct-02 15:33:17.456000,-293.089856
T3MSFT,2019-Oct-02 15:34:17.587000,-293.326395
T3MSFT,2019-Oct-02 15:35:25.451000,-293.326395
T3MSFT,2019-Oct-02 15:36:35.560000,-289.446395
T3MSFT,2019-Oct-02 15:37:43.608000,-291.830574
T3MSFT,2019-Oct-02 15:38:56.639000,-271.330574
T3MSFT,2019-Oct-02 15:40:00.552000,-276.980411
T3MSFT,2019-Oct-02 15:41:09.531000,-276.742811
T3MSFT,2019-Oct-02 15:42:11.893000,-278.097757
T3MSFT,2019-Oct-02 15:43:20.969000,-278.341317
T3MSFT,2019-Oct-02 15:44:29.319000,-284.106348
T3MSFT,2019-Oct-02 15:45:36.305000,-279.226348
T3MSFT,2019-Oct-02 15:46:46.493000,-288.991490
T3MSFT,2019-Oct-02 15:48:02.337000,-291.111490
T3MSFT,2019-Oct-02 15:49:07.785000,-300.876364
T3MSFT,2019-Oct-02 15:50:11.991000,-300.876364
T3MSFT,2019-Oct-02 15:51:28.176000,-300.876364
T3MSFT,2019-Oct-02 15:52:30.793000,-300.876364
T3MSFT,2019-Oct-02 15:53:38.947000,-277.996364
T3MSFT,2019-Oct-02 15:54:52.753000,-286.761797
T3MSFT,2019-Oct-02 15:56:02.641000,-286.647455
T3MSFT,2019-Oct-02 15:57:15.904000,-289.532978
T3MSFT,2019-Oct-02 15:58:30.727000,-285.418524
T3MSFT,2019-Oct-02 15:59:36.997000,-291.303957
T3MSFT,2019-Oct-02 16:00:49.625000,-291.303957
T3MSFT,2019-Oct-02 16:01:58.413000,-301.189010
T3MSFT,2019-Oct-02 16:03:05.133000,-309.073861
T3MSFT,2019-Oct-02 16:04:21.648000,-309.073861
T3MSFT,2019-Oct-02 16:05:22.963000,-323.844325
T3MSFT,2019-Oct-02 16:06:32.567000,-328.729513
T3MSFT,2019-Oct-02 16:07:33.600000,-328.729513
T3MSFT,2019-Oct-02 16:08:37.792000,-328.729513
T3MSFT,2019-Oct-02 16:10:13.390000,-328.729513
T3MSFT,2019-Oct-02 16:11:24.490000,-328.729513
T3MSFT,2019-Oct-02 16:12:33.634000,-328.729513
T3MSFT,2019-Oct-02 16:13:43.765000,-328.729513
T3MSFT,2019-Oct-02 16:14:45.651000,-328.729513
T3MSFT,2019-Oct-02 16:15:55.534000,-329.162153
T3MSFT,2019-Oct-02 16:17:07.950000,-329.162153
T3MSFT,2019-Oct-02 16:18:19.249000,-312.282153
T3MSFT,2019-Oct-02 16:19:28.327000,-312.046489
T3MSFT,2019-Oct-02 16:20:43.173000,-312.046489
T3MSFT,2019-Oct-02 16:22:13.308000,-313.666489
T3MSFT,2019-Oct-02 16:23:20.395000,-324.666489
T3MSFT,2019-Oct-02 16:24:22.987000,-306.286489
T3MSFT,2019-Oct-02 16:25:44.356000,-323.698825
T3MSFT,2019-Oct-02 16:26:55.391000,-323.698825
T3MSFT,2019-Oct-02 16:28:09.310000,-323.698825
T3MSFT,2019-Oct-02 16:29:10.133000,-323.698825
T3MSFT,2019-Oct-02 16:30:38.948000,-323.654825
T3MSFT,2019-Oct-02 16:31:43.216000,-323.429825
T3MSFT,2019-Oct-02 16:32:44.509000,-323.593041
T3MSFT,2019-Oct-02 16:34:00.937000,-323.593041
T3MSFT,2019-Oct-02 16:35:14.327000,-323.593041
T3MSFT,2019-Oct-02 16:36:26.539000,-323.213041
T3MSFT,2019-Oct-02 16:37:31.667000,-327.213041
T3MSFT,2019-Oct-02 16:38:46.655000,-333.476593
T3MSFT,2019-Oct-02 16:40:01.713000,-333.476593
T3MSFT,2019-Oct-02 16:41:07.697000,-333.476593
T3MSFT,2019-Oct-02 16:42:16.406000,-333.476593
T3MSFT,2019-Oct-02 16:43:34.442000,-333.476593
T3MSFT,2019-Oct-02 16:44:53.712000,-332.596593
T3MSFT,2019-Oct-02 16:46:03.323000,-338.359674
T3MSFT,2019-Oct-02 16:47:10.695000,-338.359674
T3MSFT,2019-Oct-02 16:48:26.734000,-338.359674
T3MSFT,2019-Oct-02 16:49:27.966000,-338.359674
T3MSFT,2019-Oct-02 16:50:44.316000,-338.359674
T3MSFT,2019-Oct-02 16:51:57.903000,-338.359674
T3MSFT,2019-Oct-02 16:53:04.568000,-338.359674
T3MSFT,2019-Oct-02 16:54:11.421000,-338.359674
T3MSFT,2019-Oct-02 16:55:14.290000,-338.359674
T3MSFT,2019-Oct-02 16:56:25.205000,-338.359674
T3MSFT,2019-Oct-02 16:57:39.408000,-338.359674
T3MSFT,2019-Oct-02 16:58:42.190000,-338.359674
T3MSFT,2019-Oct-02 16:59:57.977000,-338.359674
T3MSFT,2019-Oct-02 17:01:11.797000,-326.479674
T3MSFT,2019-Oct-02 17:02:22.690000,-328.242375
T3MSFT,2019-Oct-02 17:03:31.551000,-328.242375
T3MSFT,2019-Oct-02 17:04:44.851000,-327.362375
T3MSFT,2019-Oct-02 17:05:47.442000,-328.892583
T3MSFT,2019-Oct-02 17:06:55.452000,-335.012583
T3MSFT,2019-Oct-02 17:07:56.341000,-331.512583
T3MSFT,2019-Oct-02 17:09:02.624000,-327.244823
T3MSFT,2019-Oct-02 17:10:08.677000,-326.524823
T3MSFT,2019-Oct-02 17:11:12.819000,-323.468226
T3MSFT,2019-Oct-02 17:12:19.493000,-304.708226
T3MSFT,2019-Oct-02 17:13:36.908000,-332.236808
T3MSFT,2019-Oct-02 17:14:53.837000,-336.121010
T3MSFT,2019-Oct-02 17:15:59.670000,-336.121010
T3MSFT,2019-Oct-02 17:17:02.945000,-336.121010
T3MSFT,2019-Oct-02 17:18:16.449000,-336.241010
T3MSFT,2019-Oct-02 17:19:28.330000,-328.241010
T3MSFT,2019-Oct-02 17:20:31.499000,-340.741010
T3MSFT,2019-Oct-02 17:21:42.529000,-345.741010
T3MSFT,2019-Oct-02 17:23:11.817000,-356.888696
T3MSFT,2019-Oct-02 17:24:12.746000,-356.888696
T3MSFT,2019-Oct-02 17:25:13.236000,-356.888696
T3MSFT,2019-Oct-02 17:26:18.479000,-356.888696
T3MSFT,2019-Oct-02 17:27:19.160000,-356.888696
T3MSFT,2019-Oct-02 17:28:35.415000,-356.888696
T3MSFT,2019-Oct-02 17:29:39.308000,-356.888696
T3MSFT,2019-Oct-02 17:30:50.203000,-359.921993
T3MSFT,2019-Oct-02 17:31:56.385000,-359.921993
T3MSFT,2019-Oct-02 17:33:01.585000,-359.921993
T3MSFT,2019-Oct-02 17:34:05.862000,-359.921993
T3MSFT,2019-Oct-02 17:35:15.756000,-359.921993
T3MSFT,2019-Oct-02 17:36:20.492000,-359.921993
T3MSFT,2019-Oct-02 17:37:29.873000,-359.921993
T3MSFT,2019-Oct-02 17:38:32.395000,-351.541993
T3MSFT,2019-Oct-02 17:39:36.584000,-356.041993
T3MSFT,2019-Oct-02 17:40:40.436000,-351.805590
